,ligand_name,sequence_id,label
9146,1,14198,0
9147,1,19919,0
9148,1,21294,0
9149,1,20441,0
9150,1,26233,0
9151,1,949,1
9153,1,21893,0
9154,1,11183,1
9155,1,21340,0
9156,1,5674,1
9157,1,16768,0
9158,1,18972,0
9159,1,15783,0
9160,1,5604,1
9161,1,23434,0
9162,1,15003,0
9163,1,21047,0
9164,1,11419,1
9165,1,17931,0
9166,1,17315,0
9167,1,12239,1
9168,1,25872,0
9170,1,21764,0
9171,1,321,1
9172,1,1334,1
9173,1,16853,0
9174,1,22798,0
9175,1,15625,0
9176,1,8217,1
9177,1,1563,1
9178,1,15685,0
9179,1,22934,0
9180,1,18403,0
9181,1,12822,1
9182,1,7254,1
9183,1,22046,0
9184,1,17984,0
9185,1,15298,0
9186,1,14285,0
9187,1,4359,1
9188,1,16235,0
9189,1,23926,0
9190,1,948,1
9191,1,15985,0
9192,1,2322,1
9193,1,14213,0
9194,1,11730,1
9195,1,26530,0
9196,1,21858,0
9197,1,5228,1
9198,1,5775,1
9199,1,19509,0
9200,1,10099,1
9201,1,11711,1
9202,1,4227,1
9203,1,25614,0
9204,1,26870,0
9205,1,14497,0
9207,1,15437,0
9208,1,13355,1
9209,1,11883,1
9210,1,18258,0
9211,1,18954,0
9212,1,16794,0
9213,1,15940,0
9214,1,12939,1
9215,1,6393,1
9216,1,10811,1
9217,1,5120,1
9218,1,17896,0
9219,1,10031,1
9220,1,292,1
9221,1,5239,1
9222,1,8289,1
9223,1,9656,1
9224,1,2504,1
9226,1,10371,1
9227,1,7391,1
9228,1,26032,0
9229,1,22029,0
9230,1,8954,1
9231,1,8281,1
9232,1,110,1
9233,1,24536,0
9234,1,15936,0
9235,1,14810,0
9236,1,1417,1
9237,1,15186,0
9238,1,10946,1
9239,1,11391,1
9240,1,25672,0
9241,1,18997,0
9242,1,4077,1
9243,1,5356,1
9244,1,17897,0
9245,1,10917,1
9246,1,6560,1
9247,1,20252,0
9248,1,3349,1
9249,1,21659,0
9250,1,14610,0
9251,1,5063,1
9252,1,10470,1
9253,1,19140,0
9254,1,15163,0
9255,1,24483,0
9256,1,27196,0
9257,1,95,1
9258,1,24391,0
9259,1,15980,0
9260,1,2611,1
9261,1,11010,1
9262,1,23294,0
9263,1,8411,1
9264,1,16857,0
9265,1,4155,1
9266,1,12672,1
9267,1,7420,1
9268,1,22184,0
9269,1,10925,1
9270,1,12558,1
9271,1,17045,0
9272,1,6170,1
9273,1,10649,1
9274,1,13963,0
9275,1,5703,1
9276,1,12749,1
9277,1,22757,0
9278,1,24902,0
9279,1,6457,1
9280,1,1793,1
9281,1,14976,0
9282,1,21139,0
9283,1,18238,0
9284,1,6742,1
9286,1,18008,0
9287,1,8851,1
9288,1,16983,0
9289,1,4791,1
9290,1,4200,1
9291,1,25721,0
9292,1,24475,0
9293,1,8085,1
9294,1,319,1
9295,1,9432,1
9296,1,21376,0
9297,1,10567,1
9298,1,19709,0
9299,1,15389,0
9300,1,14102,0
9301,1,15803,0
9302,1,19381,0
9303,1,5913,1
9304,1,5614,1
9305,1,16694,0
9306,1,7232,1
9307,1,5493,1
9308,1,25498,0
9309,1,9408,1
9310,1,23546,0
9311,1,330,1
9312,1,9978,1
9313,1,9004,1
9314,1,10170,1
9315,1,3116,1
9316,1,5790,1
9317,1,3331,1
9318,1,613,1
9319,1,27082,0
9320,1,722,1
9321,1,16978,0
9322,1,5806,1
9323,1,6158,1
9324,1,1860,1
9325,1,21790,0
9326,1,11041,1
9327,1,8598,1
9328,1,5430,1
9329,1,10302,1
9330,1,18543,0
9331,1,17202,0
9332,1,25370,0
9333,1,20453,0
9334,1,7496,1
9335,1,21163,0
9336,1,18128,0
9337,1,19650,0
9338,1,2259,1
9339,1,3464,1
9340,1,19425,0
9341,1,22460,0
9342,1,12113,1
9343,1,6900,1
9344,1,11562,1
9345,1,9925,1
9346,1,24750,0
9347,1,12529,1
9348,1,7874,1
9349,1,6125,1
9350,1,18125,0
9351,1,1278,1
9353,1,20656,0
9354,1,16631,0
9355,1,13864,0
9356,1,25156,0
9357,1,19052,0
9358,1,10216,1
9359,1,14590,0
9360,1,11210,1
9361,1,10884,1
9362,1,14532,0
9363,1,13571,1
9364,1,6057,1
9365,1,20959,0
9366,1,12934,1
9367,1,24459,0
9368,1,7018,1
9369,1,12083,1
9370,1,25301,0
9371,1,5688,1
9372,1,26886,0
9373,1,10184,1
9374,1,318,1
9375,1,51,1
9376,1,10856,1
9377,1,92,1
9378,1,21739,0
9379,1,8218,1
9380,1,22231,0
9381,1,4329,1
9382,1,15959,0
9383,1,24417,0
9384,1,25988,0
9385,1,11277,1
9386,1,10510,1
9387,1,7444,1
9388,1,19798,0
9389,1,8554,1
9390,1,10220,1
9391,1,19171,0
9392,1,13454,1
9393,1,20432,0
9394,1,20823,0
9395,1,5340,1
9396,1,18010,0
9397,1,18650,0
9398,1,7822,1
9399,1,9167,1
9400,1,14885,0
9401,1,7971,1
9402,1,11270,1
9403,1,26334,0
9404,1,10986,1
9405,1,15447,0
9406,1,3869,1
9407,1,22234,0
9408,1,16737,0
9409,1,20430,0
9410,1,24928,0
9412,1,21717,0
9413,1,2593,1
9414,1,22953,0
9415,1,9780,1
9416,1,23699,0
9417,1,16258,0
9418,1,16845,0
9419,1,24091,0
9420,1,4526,1
9421,1,24773,0
9422,1,13496,1
9423,1,8484,1
9424,1,12712,1
9425,1,23760,0
9426,1,11184,1
9427,1,6050,1
9428,1,8166,1
9429,1,13336,1
9430,1,9703,1
9431,1,18115,0
9432,1,6676,1
9433,1,13827,0
9434,1,14298,0
9435,1,24789,0
9436,1,23819,0
9437,1,6127,1
9438,1,9705,1
9439,1,10265,1
9440,1,20994,0
9441,1,12933,1
9442,1,7636,1
9443,1,23165,0
9444,1,573,1
9445,1,18397,0
9446,1,21408,0
9447,1,10564,1
9448,1,16083,0
9449,1,13203,1
9450,1,13410,1
9451,1,6993,1
9452,1,17398,0
9453,1,16189,0
9454,1,5679,1
9455,1,15595,0
9456,1,68,1
9457,1,26059,0
9458,1,17394,0
9459,1,2999,1
9460,1,15537,0
9461,1,16501,0
9462,1,8532,1
9463,1,18049,0
9464,1,21931,0
9465,1,23315,0
9466,1,5691,1
9467,1,11636,1
9468,1,26851,0
9469,1,20082,0
9470,1,17455,0
9471,1,18597,0
9472,1,18531,0
9473,1,3017,1
9474,1,18910,0
9475,1,15285,0
9476,1,8014,1
9477,1,16772,0
9478,1,4075,1
9479,1,24040,0
9480,1,9664,1
9481,1,14726,0
9482,1,12960,1
9483,1,11540,1
9484,1,20722,0
9485,1,10307,1
9486,1,12961,1
9487,1,21899,0
9488,1,20992,0
9489,1,12442,1
9490,1,26895,0
9491,1,756,1
9492,1,3495,1
9493,1,15312,0
9494,1,7143,1
9495,1,7740,1
9496,1,19409,0
9497,1,11427,1
9499,1,14713,0
9500,1,1485,1
9501,1,23123,0
9502,1,7652,1
9503,1,17192,0
9504,1,18590,0
9505,1,22322,0
9506,1,675,1
9507,1,5134,1
9508,1,23,1
9509,1,15880,0
9510,1,26181,0
9511,1,11052,1
9512,1,22345,0
9513,1,23107,0
9514,1,2036,1
9515,1,3065,1
9516,1,13664,0
9517,1,26070,0
9518,1,6109,1
9519,1,25428,0
9520,1,7098,1
9521,1,6375,1
9522,1,7871,1
9523,1,7980,1
9524,1,13715,0
9525,1,16642,0
9526,1,6927,1
9527,1,1041,1
9528,1,16171,0
9530,1,24677,0
9531,1,114,1
9532,1,6991,1
9533,1,9390,1
9534,1,4250,1
9535,1,7550,1
9536,1,1501,1
9537,1,22803,0
9538,1,21878,0
9539,1,10742,1
9540,1,5813,1
9541,1,19677,0
9542,1,25778,0
9543,1,1758,1
9544,1,23368,0
9545,1,4310,1
9546,1,7644,1
9547,1,16161,0
9548,1,10895,1
9549,1,3680,1
9550,1,17385,0
9551,1,12706,1
9552,1,24552,0
9553,1,19725,0
9554,1,3598,1
9555,1,20424,0
9556,1,14775,0
9557,1,1480,1
9558,1,16903,0
9559,1,1406,1
9561,1,16078,0
9562,1,6278,1
9563,1,16809,0
9565,1,9869,1
9566,1,6319,1
9567,1,11911,1
9568,1,13453,1
9569,1,21006,0
9570,1,17196,0
9571,1,13293,1
9572,1,20985,0
9573,1,17189,0
9574,1,14569,0
9575,1,13080,1
9576,1,22324,0
9577,1,16833,0
9578,1,1780,1
9579,1,17092,0
9580,1,25198,0
9581,1,12494,1
9582,1,3822,1
9583,1,20201,0
9584,1,21161,0
9585,1,14078,0
9586,1,25932,0
9587,1,9443,1
9588,1,17134,0
9589,1,11244,1
9590,1,19269,0
9591,1,20385,0
9592,1,23915,0
9593,1,23359,0
9594,1,17530,0
9595,1,10247,1
9596,1,5044,1
9597,1,14346,0
9598,1,16466,0
9599,1,3838,1
9600,1,22533,0
9601,1,10496,1
9602,1,6351,1
9603,1,3231,1
9604,1,588,1
9605,1,14340,0
9606,1,22820,0
9607,1,17269,0
9608,1,10919,1
9610,1,13497,1
9611,1,21347,0
9612,1,21254,0
9613,1,6169,1
9614,1,16123,0
9615,1,25015,0
9617,1,23542,0
9618,1,10370,1
9619,1,2984,1
9620,1,3279,1
9621,1,9066,1
9622,1,2815,1
9623,1,15367,0
9624,1,15611,0
9626,1,13619,1
9627,1,2649,1
9628,1,4923,1
9629,1,13018,1
9630,1,21718,0
9631,1,13102,1
9632,1,2347,1
9633,1,754,1
9634,1,20133,0
9635,1,11648,1
9636,1,16058,0
9637,1,17711,0
9638,1,6635,1
9639,1,14294,0
9640,1,8721,1
9641,1,6708,1
9642,1,23747,0
9643,1,1414,1
9644,1,20701,0
9645,1,27204,0
9646,1,8860,1
9647,1,19135,0
9648,1,6157,1
9649,1,3033,1
9651,1,3628,1
9652,1,5289,1
9653,1,5556,1
9654,1,1348,1
9655,1,11966,1
9656,1,8495,1
9657,1,7063,1
9658,1,10460,1
9659,1,15354,0
9660,1,9895,1
9661,1,15205,0
9662,1,24766,0
9663,1,12026,1
9664,1,18630,0
9665,1,5896,1
9666,1,8562,1
9667,1,21264,0
9668,1,7045,1
9669,1,2924,1
9670,1,3206,1
9671,1,26664,0
9672,1,4274,1
9673,1,1387,1
9674,1,13592,1
9675,1,13388,1
9676,1,27272,0
9677,1,10411,1
9678,1,25331,0
9679,1,8283,1
9680,1,1950,1
9681,1,4829,1
9682,1,10928,1
9683,1,14987,0
9684,1,20774,0
9685,1,18679,0
9686,1,17121,0
9687,1,1068,1
9688,1,3660,1
9689,1,2577,1
9690,1,24886,0
9691,1,15431,0
9692,1,2470,1
9693,1,2274,1
9694,1,11159,1
9695,1,24004,0
9696,1,12938,1
9697,1,12841,1
9698,1,12445,1
9699,1,1265,1
9700,1,6609,1
9701,1,10958,1
9702,1,7864,1
9703,1,2845,1
9704,1,3038,1
9705,1,11698,1
9706,1,20818,0
9707,1,8774,1
9708,1,27138,0
9709,1,22730,0
9711,1,5032,1
9713,1,347,1
9714,1,14817,0
9715,1,17980,0
9716,1,2260,1
9717,1,6277,1
9719,1,25730,0
9720,1,18757,0
9721,1,9919,1
9722,1,5880,1
9723,1,4952,1
9724,1,8762,1
9725,1,1477,1
9726,1,21553,0
9727,1,8744,1
9728,1,23660,0
9729,1,20812,0
9730,1,9029,1
9731,1,15487,0
9732,1,11019,1
9733,1,7248,1
9734,1,255,1
9735,1,24853,0
9736,1,12104,1
9737,1,7283,1
9738,1,12970,1
9739,1,15631,0
9740,1,13108,1
9741,1,27099,0
9742,1,4513,1
9743,1,20891,0
9744,1,10823,1
9745,1,107,1
9746,1,3717,1
9747,1,6702,1
9748,1,12655,1
9749,1,13342,1
9750,1,416,1
9751,1,6516,1
9752,1,4825,1
9753,1,246,1
9754,1,17865,0
9755,1,15066,0
9756,1,24273,0
9758,1,16670,0
9759,1,16782,0
9760,1,25997,0
9761,1,23834,0
9762,1,14676,0
9763,1,14193,0
9764,1,8650,1
9765,1,13271,1
9766,1,8775,1
9767,1,24010,0
9768,1,4606,1
9769,1,22776,0
9770,1,16049,0
9771,1,22143,0
9772,1,1900,1
9773,1,16116,0
9774,1,7565,1
9776,1,13253,1
9777,1,26037,0
9778,1,27093,0
9780,1,9574,1
9781,1,39,1
9782,1,14179,0
9783,1,19992,0
9784,1,4759,1
9785,1,9551,1
9786,1,25412,0
9787,1,22767,0
9788,1,16430,0
9789,1,9309,1
9790,1,2980,1
9791,1,11629,1
9792,1,10760,1
9793,1,17333,0
9794,1,17537,0
9795,1,3544,1
9796,1,2867,1
9797,1,12634,1
9798,1,19663,0
9799,1,20608,0
9800,1,10809,1
9801,1,4570,1
9802,1,17381,0
9803,1,6454,1
9804,1,12162,1
9805,1,1878,1
9806,1,13563,1
9808,1,12610,1
9809,1,20725,0
9810,1,3897,1
9811,1,14988,0
9812,1,24161,0
9813,1,11857,1
9814,1,11642,1
9815,1,2729,1
9816,1,19966,0
9817,1,6850,1
9818,1,15986,0
9819,1,7887,1
9820,1,6386,1
9821,1,17178,0
9822,1,22482,0
9823,1,15616,0
9824,1,5067,1
9825,1,21618,0
9826,1,13870,0
9827,1,6333,1
9828,1,23952,0
9829,1,8065,1
9830,1,19466,0
9831,1,26789,0
9832,1,26146,0
9833,1,36,1
9834,1,4187,1
9835,1,11825,1
9836,1,11721,1
9837,1,7252,1
9838,1,6398,1
9840,1,15932,0
9841,1,15858,0
9842,1,20761,0
9843,1,19603,0
9844,1,18493,0
9845,1,20217,0
9846,1,24307,0
9847,1,23591,0
9848,1,12012,1
9849,1,1746,1
9850,1,20036,0
9851,1,11080,1
9852,1,25291,0
9853,1,19178,0
9854,1,22140,0
9855,1,3955,1
9857,1,4681,1
9858,1,22749,0
9859,1,8402,1
9860,1,14238,0
9861,1,15929,0
9862,1,5492,1
9863,1,12807,1
9864,1,16295,0
9865,1,11199,1
9866,1,23053,0
9867,1,10107,1
9868,1,24899,0
9869,1,5828,1
9870,1,10638,1
9871,1,22882,0
9872,1,7351,1
9873,1,19809,0
9874,1,7236,1
9875,1,20437,0
9876,1,22549,0
9877,1,8991,1
9878,1,19817,0
9879,1,4861,1
9880,1,10844,1
9881,1,6908,1
9882,1,12870,1
9883,1,12436,1
9884,1,13491,1
9885,1,26376,0
9886,1,25019,0
9887,1,8250,1
9888,1,1257,1
9889,1,6680,1
9890,1,8930,1
9892,1,16320,0
9893,1,270,1
9894,1,2822,1
9895,1,1973,1
9896,1,26867,0
9897,1,13628,1
9898,1,14633,0
9899,1,16276,0
9900,1,18198,0
9901,1,2770,1
9902,1,22990,0
9903,1,2329,1
9904,1,5935,1
9905,1,9467,1
9906,1,15439,0
9907,1,7991,1
9908,1,1894,1
9909,1,26635,0
9910,1,14415,0
9911,1,15052,0
9912,1,19473,0
9913,1,18002,0
9914,1,5392,1
9915,1,18158,0
9916,1,20246,0
9917,1,19380,0
9918,1,16504,0
9919,1,19578,0
9920,1,10172,1
9921,1,23169,0
9922,1,9609,1
9923,1,21306,0
9924,1,10730,1
9925,1,562,1
9926,1,10208,1
9927,1,1031,1
9928,1,25436,0
9929,1,25168,0
9930,1,7058,1
9931,1,10599,1
9932,1,4377,1
9933,1,27041,0
9935,1,21391,0
9936,1,6976,1
9937,1,26412,0
9938,1,17731,0
9939,1,17120,0
9940,1,11102,1
9941,1,25502,0
9942,1,1249,1
9943,1,21605,0
9944,1,11322,1
9945,1,13071,1
9946,1,25514,0
9947,1,26013,0
9948,1,13345,1
9949,1,10057,1
9950,1,26040,0
9951,1,11058,1
9952,1,20243,0
9953,1,17687,0
9954,1,13751,0
9956,1,7044,1
9957,1,19338,0
9958,1,22425,0
9959,1,9877,1
9960,1,27286,0
9961,1,19142,0
9962,1,13311,1
9963,1,20845,0
9964,1,4541,1
9965,1,24035,0
9966,1,13665,0
9967,1,7960,1
9968,1,14440,0
9969,1,19248,0
9970,1,14986,0
9971,1,7441,1
9972,1,6255,1
9973,1,12696,1
9974,1,25834,0
9975,1,15355,0
9976,1,24954,0
9977,1,17146,0
9978,1,65,1
9980,1,24540,0
9981,1,6185,1
9982,1,20271,0
9983,1,21176,0
9984,1,13556,1
9985,1,22292,0
9986,1,20731,0
9987,1,18226,0
9988,1,5113,1
9989,1,13426,1
9991,1,16705,0
9992,1,7512,1
9993,1,18861,0
9994,1,20269,0
9995,1,20235,0
9996,1,8000,1
9997,1,16059,0
9998,1,1843,1
9999,1,770,1
10000,1,11228,1
10001,1,14679,0
10002,1,9436,1
10003,1,19959,0
10004,1,16243,0
10005,1,16993,0
10006,1,26881,0
10007,1,13406,1
10008,1,16747,0
10009,1,5938,1
10010,1,26663,0
10011,1,23671,0
10012,1,4027,1
10013,1,16056,0
10014,1,14377,0
10015,1,8974,1
10016,1,5897,1
10017,1,3963,1
10018,1,3937,1
10019,1,4414,1
10020,1,17554,0
10021,1,3146,1
10022,1,19770,0
10023,1,25759,0
10024,1,7507,1
10025,1,16528,0
10026,1,10767,1
10027,1,6192,1
10028,1,3514,1
10029,1,7272,1
10030,1,1203,1
10031,1,19524,0
10032,1,9691,1
10033,1,18362,0
10034,1,5255,1
10035,1,5957,1
10037,1,12108,1
10038,1,15678,0
10039,1,18513,0
10040,1,1055,1
10041,1,13880,0
10042,1,17498,0
10043,1,1525,1
10044,1,22643,0
10046,1,5154,1
10047,1,12894,1
10048,1,14126,0
10049,1,5664,1
10050,1,21835,0
10051,1,16409,0
10052,1,19379,0
10053,1,19739,0
10054,1,16465,0
10055,1,493,1
10056,1,8664,1
10057,1,15580,0
10058,1,13801,0
10059,1,6026,1
10060,1,7238,1
10062,1,11141,1
10063,1,13301,1
10064,1,23227,0
10065,1,24421,0
10066,1,10979,1
10067,1,14925,0
10068,1,12929,1
10070,1,21343,0
10071,1,13292,1
10072,1,12563,1
10073,1,815,1
10074,1,17182,0
10075,1,4087,1
10076,1,19295,0
10077,1,26845,0
10078,1,19495,0
10079,1,22044,0
10080,1,18791,0
10081,1,6922,1
10082,1,8907,1
10083,1,660,1
10084,1,18659,0
10085,1,7358,1
10086,1,25724,0
10087,1,27232,0
10088,1,18387,0
10089,1,1461,1
10090,1,2409,1
10091,1,296,1
10092,1,7548,1
10093,1,7942,1
10094,1,21013,0
10095,1,5789,1
10096,1,25962,0
10097,1,21149,0
10098,1,21327,0
10099,1,26504,0
10100,1,18527,0
10101,1,12420,1
10102,1,19691,0
10103,1,9855,1
10104,1,27040,0
10105,1,18281,0
10106,1,13795,0
10107,1,8381,1
10108,1,24365,0
10109,1,19489,0
10110,1,16869,0
10112,1,4350,1
10113,1,8741,1
10114,1,16375,0
10115,1,7630,1
10117,1,2723,1
10119,1,12459,1
10120,1,1463,1
10121,1,496,1
10122,1,21868,0
10123,1,11696,1
10124,1,4008,1
10125,1,19871,0
10126,1,2287,1
10127,1,8655,1
10128,1,11982,1
10129,1,9157,1
10130,1,444,1
10131,1,8630,1
10132,1,672,1
10133,1,1494,1
10134,1,18563,0
10135,1,11744,1
10136,1,3751,1
10137,1,2670,1
10138,1,15217,0
10139,1,13378,1
10140,1,2083,1
10141,1,80,1
10142,1,24019,0
10143,1,27262,0
10144,1,14150,0
10145,1,9696,1
10146,1,14067,0
10148,1,6572,1
10149,1,21185,0
10150,1,537,1
10151,1,12700,1
10152,1,26761,0
10153,1,18847,0
10154,1,12482,1
10155,1,3109,1
10156,1,26025,0
10157,1,19785,0
10158,1,9624,1
10159,1,22107,0
10160,1,21171,0
10161,1,8524,1
10162,1,2102,1
10163,1,9554,1
10164,1,7145,1
10165,1,25309,0
10166,1,3891,1
10167,1,17278,0
10168,1,1995,1
10169,1,24642,0
10170,1,10786,1
10171,1,4925,1
10172,1,4975,1
10173,1,22332,0
10174,1,9422,1
10175,1,10639,1
10176,1,2978,1
10177,1,3573,1
10178,1,7372,1
10180,1,23950,0
10181,1,1115,1
10182,1,13015,1
10183,1,3088,1
10184,1,3466,1
10185,1,13747,0
10187,1,13262,1
10188,1,26351,0
10189,1,8232,1
10190,1,14961,0
10191,1,7624,1
10192,1,14481,0
10193,1,7025,1
10194,1,799,1
10195,1,20627,0
10196,1,427,1
10197,1,26310,0
10198,1,17969,0
10199,1,16839,0
10200,1,14838,0
10201,1,18585,0
10202,1,22365,0
10203,1,21939,0
10204,1,20524,0
10205,1,19418,0
10206,1,26409,0
10207,1,11498,1
10208,1,7634,1
10209,1,232,1
10210,1,21044,0
10211,1,19038,0
10212,1,17763,0
10213,1,23969,0
10214,1,7423,1
10215,1,24355,0
10216,1,15982,0
10217,1,4023,1
10218,1,26698,0
10219,1,5369,1
10221,1,17701,0
10222,1,17105,0
10223,1,6884,1
10224,1,24765,0
10225,1,12288,1
10226,1,13187,1
10227,1,7902,1
10228,1,20535,0
10229,1,8216,1
10230,1,10051,1
10231,1,18522,0
10232,1,3883,1
10233,1,2314,1
10234,1,12834,1
10235,1,10315,1
10236,1,24239,0
10237,1,7412,1
10239,1,15942,0
10240,1,18441,0
10241,1,4833,1
10242,1,17550,0
10243,1,13418,1
10244,1,9450,1
10245,1,3424,1
10246,1,22315,0
10247,1,9617,1
10248,1,5947,1
10250,1,15257,0
10251,1,22307,0
10252,1,8209,1
10253,1,1883,1
10254,1,1198,1
10255,1,19272,0
10256,1,2793,1
10257,1,20869,0
10258,1,18223,0
10259,1,16864,0
10260,1,7126,1
10261,1,22280,0
10262,1,13765,0
10263,1,8261,1
10264,1,4355,1
10265,1,24324,0
10266,1,1420,1
10267,1,5205,1
10268,1,1234,1
10269,1,19012,0
10270,1,16814,0
10271,1,18963,0
10272,1,2328,1
10273,1,16611,0
10274,1,17115,0
10275,1,21230,0
10276,1,4233,1
10277,1,684,1
10278,1,20228,0
10279,1,17172,0
10280,1,5794,1
10281,1,8953,1
10282,1,8988,1
10283,1,10780,1
10284,1,437,1
10285,1,23099,0
10286,1,15926,0
10287,1,6431,1
10288,1,8625,1
10289,1,16571,0
10290,1,1292,1
10291,1,22989,0
10292,1,7855,1
10294,1,591,1
10295,1,5137,1
10296,1,14780,0
10297,1,10584,1
10298,1,14805,0
10299,1,1340,1
10300,1,23432,0
10301,1,10715,1
10303,1,19924,0
10304,1,25489,0
10305,1,13248,1
10306,1,9001,1
10307,1,20156,0
10308,1,4979,1
10309,1,4888,1
10311,1,14123,0
10312,1,19687,0
10313,1,8215,1
10314,1,1095,1
10315,1,14738,0
10316,1,13882,0
10318,1,5876,1
10319,1,20205,0
10321,1,1160,1
10322,1,15815,0
10323,1,15445,0
10324,1,17599,0
10325,1,5302,1
10326,1,2768,1
10327,1,13359,1
10328,1,1573,1
10329,1,14887,0
10330,1,3951,1
10331,1,18169,0
10332,1,21597,0
10333,1,3367,1
10334,1,26270,0
10335,1,24942,0
10336,1,13435,1
10337,1,11542,1
10338,1,8009,1
10339,1,9531,1
10340,1,27140,0
10341,1,12510,1
10342,1,11986,1
10343,1,4995,1
10344,1,9781,1
10345,1,11750,1
10346,1,26112,0
10347,1,8708,1
10348,1,18918,0
10349,1,1100,1
10350,1,3235,1
10351,1,20250,0
10352,1,4722,1
10353,1,22430,0
10354,1,19491,0
10355,1,5266,1
10356,1,15326,0
10357,1,7032,1
10358,1,19947,0
10359,1,329,1
10360,1,18726,0
10361,1,22007,0
10362,1,4522,1
10363,1,849,1
10364,1,23519,0
10365,1,19844,0
10366,1,5607,1
10367,1,25884,0
10368,1,3148,1
10369,1,1284,1
10370,1,11616,1
10371,1,8606,1
10372,1,16537,0
10373,1,26959,0
10374,1,209,1
10375,1,12714,1
10376,1,3271,1
10377,1,4717,1
10378,1,10286,1
10379,1,1004,1
10380,1,22348,0
10381,1,10532,1
10382,1,17236,0
10383,1,11471,1
10384,1,11525,1
10386,1,6212,1
10387,1,3542,1
10388,1,17766,0
10389,1,253,1
10391,1,9340,1
10392,1,20089,0
10393,1,6403,1
10394,1,26638,0
10395,1,7632,1
10396,1,1728,1
10398,1,14677,0
10399,1,11441,1
10400,1,14593,0
10401,1,1971,1
10402,1,23826,0
10403,1,26814,0
10404,1,16080,0
10405,1,13055,1
10406,1,20727,0
10407,1,694,1
10408,1,12047,1
10409,1,26694,0
10410,1,3094,1
10411,1,1677,1
10412,1,2114,1
10413,1,25738,0
10414,1,25762,0
10415,1,11292,1
10416,1,3563,1
10417,1,9954,1
10418,1,25327,0
10419,1,12103,1
10420,1,12004,1
10421,1,17040,0
10422,1,10383,1
10423,1,6684,1
10424,1,24334,0
10426,1,17504,0
10427,1,11631,1
10428,1,24104,0
10429,1,2484,1
10430,1,13034,1
10431,1,23898,0
10432,1,18364,0
10433,1,7205,1
10434,1,5967,1
10435,1,23449,0
10436,1,19590,0
10437,1,3409,1
10438,1,9910,1
10439,1,25508,0
10440,1,7192,1
10441,1,23667,0
10442,1,1159,1
10443,1,14674,0
10444,1,9024,1
10445,1,15185,0
10446,1,17684,0
10447,1,7953,1
10448,1,24754,0
10449,1,8118,1
10450,1,14120,0
10451,1,17626,0
10452,1,17971,0
10453,1,13948,0
10454,1,12076,1
10455,1,11179,1
10456,1,20168,0
10457,1,5914,1
10458,1,16840,0
10459,1,23380,0
10460,1,5397,1
10461,1,20209,0
10462,1,18966,0
10463,1,16480,0
10464,1,3130,1
10465,1,8015,1
10466,1,6780,1
10467,1,12123,1
10468,1,2627,1
10469,1,10559,1
10470,1,2239,1
10471,1,9399,1
10472,1,13939,0
10473,1,2389,1
10474,1,23082,0
10475,1,15903,0
10476,1,20065,0
10477,1,10583,1
10478,1,13579,1
10479,1,22814,0
10480,1,1054,1
10481,1,21107,0
10482,1,23367,0
10484,1,4268,1
10485,1,17637,0
10486,1,18776,0
10488,1,20636,0
10490,1,26802,0
10491,1,4535,1
10492,1,10546,1
10493,1,25177,0
10494,1,12674,1
10495,1,2397,1
10496,1,4184,1
10497,1,2576,1
10498,1,2373,1
10499,1,21863,0
10501,1,22577,0
10502,1,26992,0
10503,1,14104,0
10504,1,11236,1
10505,1,2515,1
10506,1,4262,1
10507,1,20787,0
10508,1,23418,0
10509,1,16799,0
10510,1,5778,1
10512,1,3695,1
10513,1,17094,0
10514,1,26570,0
10515,1,11720,1
10516,1,4503,1
10517,1,5873,1
10518,1,24270,0
10519,1,21261,0
10520,1,1495,1
10521,1,22563,0
10522,1,13960,0
10523,1,4091,1
10524,1,22102,0
10525,1,2888,1
10526,1,17489,0
10527,1,4928,1
10528,1,5206,1
10529,1,3319,1
10530,1,3574,1
10531,1,916,1
10532,1,16911,0
10533,1,20964,0
10534,1,11136,1
10535,1,9697,1
10536,1,27097,0
10537,1,23587,0
10538,1,4019,1
10539,1,15456,0
10540,1,17158,0
10541,1,25617,0
10543,1,6429,1
10544,1,22117,0
10545,1,2750,1
10546,1,21890,0
10547,1,23402,0
10548,1,22198,0
10549,1,16450,0
10550,1,20403,0
10551,1,18891,0
10552,1,598,1
10553,1,4001,1
10554,1,17547,0
10556,1,19615,0
10557,1,5672,1
10558,1,6217,1
10559,1,26685,0
10560,1,5080,1
10561,1,15390,0
10562,1,19693,0
10563,1,19747,0
10564,1,11036,1
10565,1,1446,1
10567,1,19746,0
10568,1,9611,1
10569,1,15856,0
10570,1,12128,1
10571,1,20612,0
10572,1,14379,0
10573,1,7309,1
10574,1,7034,1
10576,1,2837,1
10577,1,23064,0
10578,1,3218,1
10579,1,20870,0
10580,1,21078,0
10581,1,24916,0
10582,1,4695,1
10583,1,5241,1
10584,1,11545,1
10585,1,26583,0
10586,1,9950,1
10587,1,19188,0
10590,1,24737,0
10591,1,10415,1
10592,1,21887,0
10594,1,4483,1
10595,1,15225,0
10596,1,9180,1
10597,1,23220,0
10598,1,19009,0
10599,1,10524,1
10600,1,7234,1
10602,1,4608,1
10603,1,16884,0
10605,1,21341,0
10606,1,22675,0
10607,1,19391,0
10608,1,12878,1
10609,1,18701,0
10611,1,1074,1
10612,1,20343,0
10613,1,19048,0
10614,1,777,1
10615,1,17415,0
